400	0.00969	0.00355	0.00361	0.00427
401	0.0089	0.00344	0.00314	0.00405
402	0.0081	0.00333	0.00302	0.00382
403	0.00811	0.00424	0.00418	0.0036
404	0.00812	0.00514	0.00538	0.00339
405	0.00772	0.0051	0.00496	0.00315
406	0.00732	0.00505	0.00459	0.00292
407	0.00744	0.00454	0.00452	0.00316
408	0.00755	0.00403	0.00445	0.0034
409	0.00721	0.00394	0.00475	0.00295
410	0.00687	0.00386	0.00521	0.00249
411	0.00688	0.00346	0.00492	0.00251
412	0.0069	0.00305	0.00463	0.00253
413	0.00623	0.00329	0.00357	0.00267
414	0.00557	0.00352	0.00263	0.00281
415	0.00555	0.00338	0.00389	0.00339
416	0.00553	0.00324	0.00527	0.00398
417	0.00577	0.0037	0.00504	0.00308
418	0.00601	0.00416	0.0048	0.00217
419	0.00578	0.00367	0.00474	0.0028
420	0.00555	0.00318	0.00467	0.00342
421	0.00544	0.00332	0.00432	0.00322
422	0.00533	0.00347	0.00398	0.00302
423	0.00513	0.00377	0.00323	0.00239
424	0.00494	0.00406	0.00249	0.00176
425	0.00489	0.0036	0.00303	0.0022
426	0.00484	0.00314	0.00357	0.00264
427	0.00489	0.00354	0.00363	0.00265
428	0.00493	0.00393	0.0037	0.00266
429	0.00471	0.00361	0.00372	0.00374
430	0.00449	0.00328	0.00373	0.00481
431	0.00444	0.00308	0.00358	0.00414
432	0.00439	0.00288	0.00343	0.00346
433	0.00429	0.00247	0.00221	0.00365
434	0.00419	0.00205	0.00118	0.00383
435	0.0043	0.00219	0.00142	0.0048
436	0.0044	0.00232	0.00172	0.00651
437	0.00477	0.00245	0.00217	0.00832
438	0.00515	0.00257	0.00268	0.01013
439	0.0056	0.00229	0.00302	0.01019
440	0.00606	0.00201	0.00336	0.01024
441	0.00682	0.00235	0.00348	0.01104
442	0.00761	0.00269	0.00371	0.01184
443	0.0087	0.00214	0.00387	0.01379
444	0.00979	0.00158	0.00404	0.01574
445	0.01359	0.00153	0.00426	0.02107
446	0.01738	0.00149	0.00449	0.0264
447	0.02402	0.00137	0.00417	0.03929
448	0.03066	0.00125	0.00386	0.05219
449	0.04047	0.0017	0.00346	0.0838
450	0.05028	0.00215	0.00306	0.11542
451	0.06162	0.00192	0.00258	0.16039
452	0.07295	0.00168	0.00209	0.20536
453	0.08468	0.00186	0.00167	0.26498
454	0.09641	0.00203	0.00124	0.32461
455	0.10117	0.00234	0.00142	0.38406
456	0.10593	0.00264	0.00164	0.44352
457	0.10548	0.00277	0.00158	0.48122
458	0.10504	0.0029	0.00166	0.51892
459	0.10443	0.00307	0.00112	0.5394
460	0.10382	0.00324	5.91E-04	0.55987
461	0.10503	0.00338	9.26E-04	0.56907
462	0.10625	0.00352	0.00126	0.57826
463	0.10878	0.00321	0.00174	0.59605
464	0.11132	0.0029	0.00224	0.61384
465	0.11464	0.00253	0.00218	0.63108
466	0.11796	0.00216	0.00219	0.64832
467	0.12013	0.00214	0.00251	0.65878
468	0.12229	0.00212	0.00283	0.66924
469	0.12363	0.00211	0.00296	0.67548
470	0.12497	0.00209	0.00308	0.68171
471	0.12593	0.0022	0.00315	0.6845
472	0.12689	0.00231	0.00322	0.68729
