400	0.00044163	0.0008079	0.0011046	0.00012845
401	0.00048683	0.00063264	0.0010898	0.00012582
402	0.0004584	0.00082471	0.0011294	0.00014741
403	0.00041768	0.00080992	0.0011475	0.0001422
404	0.00059189	0.00072125	0.0012079	0.00013072
405	0.00061474	0.00071495	0.001133	0.00014595
406	0.00079763	0.00082859	0.0011361	0.00013975
407	0.00079016	0.0007461	0.0011602	0.00013447
408	0.00079	0.0008036	0.0011129	0.00014383
409	0.00086685	0.00079552	0.0011152	0.0001528
410	0.00093816	0.00080229	0.0011733	0.00015092
411	0.00097787	0.00070561	0.0011266	0.00015746
412	0.0010436	0.00077873	0.0010964	0.00018805
413	0.0012297	0.00079598	0.0012637	0.00015679
414	0.001178	0.0010016	0.0013156	0.00016708
415	0.0011734	0.0008511	0.0013383	0.00014101
416	0.0012503	0.0009089	0.0014223	0.00016538
417	0.0013699	0.00091785	0.0012943	0.00018517
418	0.0013699	0.00087312	0.0013035	0.00018044
419	0.0014206	0.0009193	0.0012976	0.00019175
420	0.0017052	0.00095238	0.0014348	0.00017098
421	0.0018323	0.0010154	0.0014003	0.00015167
422	0.0020452	0.0010878	0.0014464	0.00016644
423	0.0019287	0.0010064	0.0014086	0.00018936
424	0.0022039	0.0010872	0.0014279	0.00019472
425	0.0023388	0.0010413	0.001194	0.00017001
426	0.0027295	0.00087118	0.0012492	0.0001957
427	0.0031429	0.0010375	0.0013817	0.00017514
428	0.0034545	0.0010161	0.0013631	0.000167
429	0.0037953	0.0010172	0.0012583	0.00017912
430	0.0042732	0.0010364	0.0013889	0.00015584
431	0.0045938	0.0010277	0.0013737	0.0001566
432	0.0054921	0.001017	0.001224	0.00014354
433	0.0064848	0.00090898	0.001184	0.00016433
434	0.0085431	0.0011392	0.0014237	0.0001459
435	0.010163	0.00096914	0.00133	0.00014055
436	0.013414	0.00092409	0.0012075	0.00013891
437	0.016327	0.00091365	0.001207	0.0001487
438	0.021275	0.00091249	0.0012032	0.00014596
439	0.025403	0.00091078	0.0011573	0.0001406
