487	0.7004 	0.7810 	0.0000 	0.0000 	0.0000 
488	0.7090 	0.7911 	0.0000 	0.0000 	0.0000 
489	0.7167 	0.7963 	0.0000 	0.0000 	0.0000 
490	0.7234 	0.8068 	0.0000 	0.0000 	0.0000 
491	0.7292 	0.8172 	0.0000 	0.0000 	0.0000 
492	0.7343 	0.8277 	0.0000 	0.0000 	0.0000 
493	0.7391 	0.8381 	0.0000 	0.0000 	0.0000 
494	0.7440 	0.8486 	0.0000 	0.0000 	0.0000 
495	0.7494 	0.8590 	0.0001 	0.0000 	0.0000 
496	0.7556 	0.8692 	0.0001 	0.0000 	0.0000 
497	0.7629 	0.8790 	0.0002 	0.0000 	0.0000 
498	0.7713 	0.8884 	0.0003 	0.0000 	0.0000 
499	0.7808 	0.8974 	0.0005 	0.0000 	0.0000 
500	0.7910 	0.9061 	0.0009 	0.0000 	0.0000 
501	0.7996 	0.9124 	0.0014 	0.0000 	0.0000 
502	0.8081 	0.9188 	0.0024 	0.0000 	0.0000 
503	0.8160 	0.9252 	0.0040 	0.0000 	0.0000 
504	0.8229 	0.9319 	0.0066 	0.0000 	0.0000 
505	0.8287 	0.9387 	0.0111 	0.0000 	0.0000 
506	0.8334 	0.9456 	0.0182 	0.0000 	0.0000 
507	0.8369 	0.9524 	0.0294 	0.0000 	0.0000 
508	0.8396 	0.9591 	0.0462 	0.0000 	0.0000 
509	0.8417 	0.9653 	0.0703 	0.0000 	0.0001 
510	0.8437 	0.9716 	0.1034 	0.0000 	0.0001 
511	0.8458 	0.9762 	0.1465 	0.0000 	0.0001 
512	0.8483 	0.9806 	0.2000 	0.0000 	0.0001 
513	0.8514 	0.9847 	0.2627 	0.0000 	0.0001 
514	0.8552 	0.9885 	0.3324 	0.0000 	0.0001 
515	0.8595 	0.9920 	0.4056 	0.0000 	0.0001 
516	0.8643 	0.9952 	0.4786 	0.0000 	0.0000 
517	0.8692 	0.9978 	0.5475 	0.0000 	0.0000 
518	0.8741 	0.9995 	0.6095 	0.0000 	0.0000 
519	0.8788 	1.0000 	0.6629 	0.0000 	0.0000 
520	0.8830 	0.9983 	0.7074 	0.0000 	0.0000 
521	0.8868 	0.9932 	0.7437 	0.0000 	0.0000 
522	0.8902 	0.9831 	0.7733 	0.0000 	0.0000 
523	0.8931 	0.9661 	0.7978 	0.0000 	0.0000 
524	0.8958 	0.9402 	0.8187 	0.0000 	0.0000 
525	0.8984 	0.9041 	0.8373 	0.0000 	0.0000 
526	0.9012 	0.8569 	0.8541 	0.0000 	0.0000 
527	0.9042 	0.7989 	0.8696 	0.0000 	0.0000 
528	0.9076 	0.7315 	0.8837 	0.0000 	0.0000 
529	0.9116 	0.6571 	0.8964 	0.0000 	0.0000 
530	0.9163 	0.5787 	0.9077 	0.0000 	0.0000 
531	0.9214 	0.4998 	0.9175 	0.0000 	0.0000 
532	0.9271 	0.4235 	0.9259 	0.0000 	0.0000 
533	0.9332 	0.3527 	0.9332 	0.0000 	0.0000 
534	0.9394 	0.2891 	0.9340 	0.0000 	0.0000 
535	0.9455 	0.2338 	0.9386 	0.0000 	0.0000 
536	0.9512 	0.1872 	0.9435 	0.0000 	0.0000 
537	0.9565 	0.1487 	0.9484 	0.0000 	0.0000 
538	0.9610 	0.1176 	0.9533 	0.0000 	0.0000 
539	0.9647 	0.0927 	0.9580 	0.0000 	0.0000 
540	0.9676 	0.0731 	0.9626 	0.0000 	0.0001 
541	0.9698 	0.0576 	0.9671 	0.0000 	0.0002 
542	0.9714 	0.0454 	0.9714 	0.0000 	0.0003 
543	0.9726 	0.0359 	0.9756 	0.0000 	0.0005 
544	0.9734 	0.0284 	0.9797 	0.0000 	0.0006 
545	0.9740 	0.0225 	0.9836 	0.0000 	0.0006 
546	0.9745 	0.0180 	0.9874 	0.0000 	0.0006 
547	0.9747 	0.0145 	0.9910 	0.0000 	0.0006 
548	0.9748 	0.0117 	0.9944 	0.0000 	0.0005 
549	0.9745 	0.0096 	0.9974 	0.0000 	0.0003 
550	0.9740 	0.0080 	1.0000 	0.0000 	0.0002 
551	0.9682 	0.0066 	0.9971 	0.0000 	0.0001 
552	0.9621 	0.0056 	0.9937 	0.0000 	0.0000 
553	1.0000 	0.0048 	0.9900 	0.0000 	0.0000 
554	0.9956 	0.0041 	0.9857 	0.0000 	0.0000 
555	0.9910 	0.0035 	0.9810 	0.0000 	0.0000 
556	0.9862 	0.0031 	0.9757 	0.0000 	0.0000 
557	0.9813 	0.0027 	0.9700 	0.0000 	0.0000 
558	0.9763 	0.0024 	0.9639 	0.0000 	0.0000 
559	0.9710 	0.0021 	0.9576 	0.0000 	0.0000 
560	0.9654 	0.0019 	0.9510 	0.0000 	0.0000 
561	0.9597 	0.0017 	0.9443 	0.0000 	0.0000 
562	0.9537 	0.0015 	0.9377 	0.0000 	0.0000 
563	0.9475 	0.0014 	0.9313 	0.0000 	0.0000 
564	0.9413 	0.0013 	0.9250 	0.0000 	0.0000 
565	0.9352 	0.0012 	0.9191 	0.0000 	0.0000 
566	0.9293 	0.0011 	0.9138 	0.0000 	0.0000 
567	0.9239 	0.0010 	0.9092 	0.0000 	0.0000 
568	0.9190 	0.0009 	0.9055 	0.0000 	0.0000 
569	0.9149 	0.0008 	0.9031 	0.0000 	0.0000 
570	0.9118 	0.0007 	0.9020 	0.0000 	0.0000 
571	0.9097 	0.0007 	0.9024 	0.0000 	0.0000 
572	0.9088 	0.0006 	0.9042 	0.0000 	0.0000 
573	0.9089 	0.0006 	0.9071 	0.0000 	0.0000 
574	0.9101 	0.0005 	0.9108 	0.0000 	0.0000 
575	0.9122 	0.0005 	0.9149 	0.0001 	0.0000 
576	0.9150 	0.0004 	0.9189 	0.0001 	0.0000 
577	0.9186 	0.0004 	0.9222 	0.0002 	0.0000 
578	0.9226 	0.0004 	0.9244 	0.0002 	0.0000 
579	0.9268 	0.0004 	0.9253 	0.0003 	0.0000 
580	0.9312 	0.0003 	0.9248 	0.0004 	0.0000 
581	0.9354 	0.0003 	0.9228 	0.0005 	0.0000 
582	0.9394 	0.0003 	0.9197 	0.0006 	0.0000 
583	0.9429 	0.0003 	0.9160 	0.0007 	0.0000 
584	0.9459 	0.0003 	0.9119 	0.0008 	0.0000 
585	0.9483 	0.0003 	0.9081 	0.0010 	0.0000 
586	0.9502 	0.0003 	0.9048 	0.0011 	0.0000 
587	0.9514 	0.0003 	0.9024 	0.0013 	0.0000 
588	0.9521 	0.0003 	0.9009 	0.0014 	0.0000 
589	0.9522 	0.0003 	0.9002 	0.0016 	0.0000 
590	0.9518 	0.0003 	0.9001 	0.0017 	0.0000 
591	0.9509 	0.0003 	0.9002 	0.0019 	0.0000 
592	0.9495 	0.0003 	0.9001 	0.0021 	0.0000 
593	0.9477 	0.0003 	0.8993 	0.0023 	0.0000 
