400	0.0014	1.00E-04	1.00E-04	2.00E-04
401	0.0012	1.00E-04	1.00E-04	2.00E-04
402	0.0011	1.00E-04	1.00E-04	1.00E-04
403	1.00E-03	1.00E-04	1.00E-04	1.00E-04
404	9.00E-04	1.00E-04	1.00E-04	1.00E-04
405	7.00E-04	1.00E-04	1.00E-04	1.00E-04
406	6.00E-04	1.00E-04	1.00E-04	1.00E-04
407	5.00E-04	1.00E-04	1.00E-04	1.00E-04
408	4.00E-04	1.00E-04	1.00E-04	1.00E-04
409	2.00E-04	1.00E-04	1.00E-04	1.00E-04
410	1.00E-04	1.00E-04	1.00E-04	1.00E-04
411	1.00E-04	1.00E-04	1.00E-04	1.00E-04
412	2.00E-04	1.00E-04	1.00E-04	1.00E-04
413	2.00E-04	1.00E-04	1.00E-04	1.00E-04
414	2.00E-04	1.00E-04	1.00E-04	1.00E-04
415	3.00E-04	1.00E-04	1.00E-04	1.00E-04
416	3.00E-04	1.00E-04	1.00E-04	1.00E-04
417	3.00E-04	1.00E-04	1.00E-04	1.00E-04
418	3.00E-04	1.00E-04	0	1.00E-04
419	4.00E-04	1.00E-04	0	1.00E-04
420	4.00E-04	1.00E-04	0	1.00E-04
421	4.00E-04	1.00E-04	0	1.00E-04
422	5.00E-04	1.00E-04	0	1.00E-04
423	5.00E-04	1.00E-04	0	1.00E-04
424	5.00E-04	1.00E-04	0	1.00E-04
425	6.00E-04	1.00E-04	0	1.00E-04
426	6.00E-04	1.00E-04	0	1.00E-04
427	7.00E-04	1.00E-04	0	1.00E-04
428	7.00E-04	1.00E-04	0	1.00E-04
429	7.00E-04	1.00E-04	0	1.00E-04
430	8.00E-04	1.00E-04	0	1.00E-04
431	7.00E-04	1.00E-04	0	1.00E-04
432	7.00E-04	1.00E-04	0	1.00E-04
433	6.00E-04	1.00E-04	0	1.00E-04
434	5.00E-04	1.00E-04	0	1.00E-04
435	5.00E-04	1.00E-04	0	1.00E-04
436	4.00E-04	1.00E-04	0	1.00E-04
437	4.00E-04	1.00E-04	0	1.00E-04
438	3.00E-04	1.00E-04	0	1.00E-04
439	3.00E-04	1.00E-04	0	1.00E-04
440	2.00E-04	1.00E-04	0	1.00E-04
441	2.00E-04	1.00E-04	0	1.00E-04
442	3.00E-04	1.00E-04	0	1.00E-04
443	3.00E-04	1.00E-04	0	1.00E-04
444	4.00E-04	1.00E-04	0	1.00E-04
445	5.00E-04	0	0	1.00E-04
446	8.00E-04	0	0	1.00E-04
447	0.0012	0	0	1.00E-04
448	0.0016	0	0	1.00E-04
449	0.0024	0	0	1.00E-04
450	0.0039	0	0	1.00E-04
451	0.0075	0	0	1.00E-04
452	0.0154	1.00E-04	0	1.00E-04
453	0.0351	1.00E-04	0	1.00E-04
454	0.0871	1.00E-04	0	1.00E-04
455	0.2069	1.00E-04	0	1.00E-04
456	0.404	1.00E-04	0	1.00E-04
457	0.6401	1.00E-04	0	1.00E-04
458	0.8423	1.00E-04	0	1.00E-04
459	0.9574	1.00E-04	0	1.00E-04
460	0.9969	1.00E-04	0	1.00E-04
461	0.9784	3.00E-04	0	1.00E-04
462	0.9192	5.00E-04	0	1.00E-04
463	0.8528	7.00E-04	0	0
464	0.8295	9.00E-04	0	0
465	0.8358	1.00E-03	0	0
466	0.8416	0.0012	0	0
467	0.8544	0.0014	0	0
468	0.8759	0.0016	0	0
469	0.9022	0.0018	0	0
470	0.9219	0.002	0	0
471	0.9171	0.0019	0	0
472	0.8782	0.0018	0	0
473	0.8022	0.0017	0	0
474	0.6871	0.0017	0	0
475	0.5329	0.0016	0	0
476	0.3562	0.0015	0	0
477	0.1991	0.0015	0	0
478	0.0931	0.0014	0	0
479	0.0392	0.0013	0	0
480	0.017	0.0012	0	0
481	0.0079	0.0014	0	0
482	0.0039	0.0015	0	0
483	0.0021	0.0016	0	0
484	0.0012	0.0017	0	0
485	8.00E-04	0.0018	0	0
486	4.00E-04	0.002	0	0
487	2.00E-04	0.0021	0	0
488	1.00E-04	0.0022	0	0
489	1.00E-04	0.0023	0	0
490	1.00E-04	0.0024	0	0
491	1.00E-04	0.0022	0	0
492	1.00E-04	0.002	0	0
493	1.00E-04	0.0018	0	0
494	1.00E-04	0.0016	0	0
495	1.00E-04	0.0014	0	0
496	1.00E-04	0.0012	0	0
497	1.00E-04	1.00E-03	0	0
498	1.00E-04	7.00E-04	0	0
499	1.00E-04	5.00E-04	0	0
500	2.00E-04	3.00E-04	0	0
501	2.00E-04	3.00E-04	0	0
502	2.00E-04	3.00E-04	0	0
503	2.00E-04	4.00E-04	0	0
504	2.00E-04	4.00E-04	0	0
505	2.00E-04	4.00E-04	0	0
506	2.00E-04	4.00E-04	0	0
507	2.00E-04	4.00E-04	0	0
508	2.00E-04	4.00E-04	0	0
509	2.00E-04	5.00E-04	0	0
510	2.00E-04	5.00E-04	0	0
511	2.00E-04	5.00E-04	0	0
512	3.00E-04	5.00E-04	0	0
513	3.00E-04	5.00E-04	0	0
514	3.00E-04	6.00E-04	0	0
515	3.00E-04	6.00E-04	0	0
516	3.00E-04	6.00E-04	0	0
517	3.00E-04	6.00E-04	0	0
518	3.00E-04	7.00E-04	0	0
519	3.00E-04	7.00E-04	0	0
520	3.00E-04	7.00E-04	0	0
521	3.00E-04	6.00E-04	0	0
522	3.00E-04	5.00E-04	0	0
523	3.00E-04	4.00E-04	0	0
524	3.00E-04	3.00E-04	0	0
525	3.00E-04	2.00E-04	0	0
526	3.00E-04	2.00E-04	0	0
527	3.00E-04	2.00E-04	0	0
528	3.00E-04	2.00E-04	0	0
529	3.00E-04	2.00E-04	0	0
530	3.00E-04	3.00E-04	0	0
531	3.00E-04	4.00E-04	0	0
532	3.00E-04	4.00E-04	0	0
533	3.00E-04	5.00E-04	0	0
534	3.00E-04	7.00E-04	0	0
535	3.00E-04	9.00E-04	0	0
536	3.00E-04	0.0014	0	0
537	3.00E-04	0.0023	0	0
538	3.00E-04	0.0044	0	0
539	3.00E-04	0.0104	0	0
540	3.00E-04	0.0272	0	0
541	3.00E-04	0.071	0	0
542	3.00E-04	0.1645	0	0
543	3.00E-04	0.3193	0	0
544	3.00E-04	0.5197	0	0
545	3.00E-04	0.7286	0	0
546	3.00E-04	0.8848	0	0
547	3.00E-04	0.9626	0	0
548	3.00E-04	0.9888	0	0
549	3.00E-04	0.9969	0	0
550	3.00E-04	0.9997	0	0
551	3.00E-04	0.9955	0	0
552	4.00E-04	0.9875	0	0
553	4.00E-04	0.9759	0	0
554	4.00E-04	0.9706	0	0
555	4.00E-04	0.9698	0	0
556	5.00E-04	0.973	0	0
557	5.00E-04	0.9806	0	0
558	5.00E-04	0.985	0	0
559	5.00E-04	0.9805	0	0
560	6.00E-04	0.9627	0	0
561	7.00E-04	0.9115	0	0
562	8.00E-04	0.8043	0	0
563	1.00E-03	0.6449	0	0
564	0.0011	0.4478	0	0
565	0.0013	0.2437	0	0
566	0.0014	0.1011	0	0
567	0.0015	0.0359	0	0
568	0.0017	0.0126	0	0
569	0.0018	0.0049	0	0
570	0.002	0.0021	0	0
571	0.0019	9.00E-04	1.00E-04	0
572	0.0018	5.00E-04	1.00E-04	0
573	0.0017	2.00E-04	1.00E-04	0
574	0.0016	1.00E-04	1.00E-04	0
575	0.0015	1.00E-04	1.00E-04	0
576	0.0014	1.00E-04	1.00E-04	0
577	0.0013	1.00E-04	1.00E-04	0
578	0.0012	1.00E-04	1.00E-04	0
579	1.00E-03	1.00E-04	1.00E-04	0
580	9.00E-04	1.00E-04	1.00E-04	0
581	9.00E-04	0	1.00E-04	0
582	9.00E-04	0	1.00E-04	0
583	9.00E-04	0	1.00E-04	0
584	8.00E-04	0	1.00E-04	0
585	8.00E-04	1.00E-04	1.00E-04	0
586	8.00E-04	1.00E-04	1.00E-04	0
587	8.00E-04	1.00E-04	1.00E-04	0
588	7.00E-04	0	1.00E-04	0
589	7.00E-04	0	1.00E-04	0
590	7.00E-04	0	1.00E-04	0
591	6.00E-04	0	1.00E-04	0
592	6.00E-04	0	1.00E-04	0
593	5.00E-04	0	1.00E-04	0
594	5.00E-04	0	1.00E-04	1.00E-04
595	4.00E-04	0	1.00E-04	1.00E-04
596	4.00E-04	0	1.00E-04	1.00E-04
597	3.00E-04	0	1.00E-04	1.00E-04
598	3.00E-04	0	1.00E-04	1.00E-04
599	2.00E-04	0	1.00E-04	1.00E-04
600	2.00E-04	0	1.00E-04	1.00E-04
601	2.00E-04	0	1.00E-04	1.00E-04
602	2.00E-04	0	1.00E-04	1.00E-04
603	1.00E-04	0	1.00E-04	1.00E-04
604	1.00E-04	0	1.00E-04	1.00E-04
605	1.00E-04	0	1.00E-04	1.00E-04
606	1.00E-04	0	2.00E-04	1.00E-04
607	1.00E-04	0	2.00E-04	1.00E-04
608	1.00E-04	0	3.00E-04	1.00E-04
609	1.00E-04	0	5.00E-04	1.00E-04
610	0	0	9.00E-04	1.00E-04
611	0	0	0.0018	1.00E-04
612	0	0	0.0029	1.00E-04
613	0	0	0.0042	1.00E-04
614	0	0	0.0089	1.00E-04
615	1.00E-04	0	0.016	1.00E-04
616	1.00E-04	0	0.0477	1.00E-04
617	1.00E-04	0	0.0836	1.00E-04
618	1.00E-04	0	0.126	1.00E-04
619	1.00E-04	0	0.232	1.00E-04
620	1.00E-04	0	0.3509	1.00E-04
621	1.00E-04	0	0.4687	2.00E-04
622	1.00E-04	0	0.5852	2.00E-04
623	1.00E-04	0	0.6925	2.00E-04
624	1.00E-04	0	0.7218	2.00E-04
625	1.00E-04	0	0.7367	2.00E-04
626	1.00E-04	0	0.7386	2.00E-04
627	1.00E-04	0	0.7392	2.00E-04
628	1.00E-04	0	0.74	2.00E-04
629	1.00E-04	0	0.7411	2.00E-04
630	1.00E-04	0	0.7422	2.00E-04
631	1.00E-04	0	0.7451	2.00E-04
632	1.00E-04	0	0.7482	3.00E-04
633	1.00E-04	0	0.7511	3.00E-04
634	1.00E-04	0	0.7561	3.00E-04
635	1.00E-04	0	0.7619	3.00E-04
636	1.00E-04	0	0.7682	3.00E-04
637	1.00E-04	0	0.7747	3.00E-04
638	1.00E-04	0	0.7807	3.00E-04
639	1.00E-04	0	0.7836	4.00E-04
640	1.00E-04	0	0.7863	4.00E-04
641	1.00E-04	0	0.791	4.00E-04
642	1.00E-04	0	0.796	3.00E-04
643	1.00E-04	0	0.8012	3.00E-04
644	1.00E-04	0	0.8087	3.00E-04
645	1.00E-04	0	0.818	3.00E-04
646	1.00E-04	0	0.8332	3.00E-04
647	1.00E-04	0	0.8491	2.00E-04
648	1.00E-04	0	0.8646	2.00E-04
649	1.00E-04	0	0.8798	2.00E-04
650	1.00E-04	0	0.8954	2.00E-04
651	1.00E-04	0	0.9153	3.00E-04
652	1.00E-04	0	0.9359	4.00E-04
653	1.00E-04	0	0.9558	4.00E-04
654	1.00E-04	0	0.9699	5.00E-04
655	1.00E-04	0	0.9823	6.00E-04
656	1.00E-04	1.00E-04	0.9888	7.00E-04
657	1.00E-04	1.00E-04	0.9945	8.00E-04
658	1.00E-04	1.00E-04	0.9979	9.00E-04
659	1.00E-04	1.00E-04	0.9775	9.00E-04
660	1.00E-04	1.00E-04	0.9506	1.00E-03
661	1.00E-04	1.00E-04	0.9106	1.00E-03
662	1.00E-04	1.00E-04	0.869	1.00E-03
663	1.00E-04	1.00E-04	0.8282	1.00E-03
664	1.00E-04	1.00E-04	0.7906	1.00E-03
665	1.00E-04	1.00E-04	0.7515	1.00E-03
666	1.00E-04	1.00E-04	0.6977	1.00E-03
667	1.00E-04	1.00E-04	0.6419	1.00E-03
668	1.00E-04	1.00E-04	0.5838	1.00E-03
669	1.00E-04	1.00E-04	0.505	1.00E-03
670	1.00E-04	1.00E-04	0.4231	1.00E-03
671	1.00E-04	1.00E-04	0.3428	1.00E-03
672	1.00E-04	1.00E-04	0.2626	1.00E-03
673	1.00E-04	1.00E-04	0.1858	1.00E-03
674	1.00E-04	1.00E-04	0.1371	1.00E-03
675	1.00E-04	1.00E-04	0.0946	9.00E-04
676	1.00E-04	1.00E-04	0.0715	9.00E-04
677	1.00E-04	1.00E-04	0.0516	9.00E-04
678	1.00E-04	1.00E-04	0.0328	9.00E-04
679	1.00E-04	1.00E-04	0.0233	8.00E-04
680	1.00E-04	1.00E-04	0.0158	8.00E-04
681	1.00E-04	1.00E-04	0.0118	7.00E-04
682	1.00E-04	1.00E-04	0.0082	7.00E-04
683	1.00E-04	0	0.005	6.00E-04
684	1.00E-04	0	0.0034	5.00E-04
685	1.00E-04	0	0.0023	5.00E-04
686	1.00E-04	0	0.0018	4.00E-04
687	1.00E-04	0	0.0013	3.00E-04
688	1.00E-04	0	9.00E-04	3.00E-04
689	1.00E-04	0	7.00E-04	2.00E-04
690	1.00E-04	0	5.00E-04	1.00E-04
