114	0.282	0.299	0.337	0.384
115	0.247	0.266	0.301	0.337
116	0.21	0.227	0.259	0.292
117	0.286	0.294	0.323	0.359
118	0.242	0.261	0.293	0.324
119	0.29	0.288	0.31	0.338
120	0.586	0.57	0.583	0.631
121	0.275	0.255	0.277	0.31
121	0.211	0.207	0.228	0.255
122	0.223	0.237	0.261	0.289
123	0.208	0.217	0.24	0.266
124	0.244	0.257	0.282	0.307
125	0.208	0.22	0.245	0.272
126	0.254	0.258	0.281	0.308
127	0.208	0.222	0.25	0.275
128	0.439	0.416	0.433	0.472
129	0.887	0.836	0.852	0.892
130	0.183	0.179	0.189	0.206
131	0.223	0.23	0.246	0.268
132	0.325	0.314	0.326	0.349
133	0.657	0.624	0.632	0.672
134	0.199	0.199	0.214	0.233
135	0.273	0.265	0.283	0.308
136	0.203	0.211	0.232	0.253
137	0.416	0.379	0.391	0.427
137	0.387	0.353	0.367	0.406
138	0.325	0.321	0.338	0.372
139	0.191	0.195	0.212	0.232
140	0.26	0.263	0.282	0.306
141	0.298	0.287	0.297	0.318
142	0.343	0.33	0.339	0.364
143	0.607	0.63	0.671	0.737
144	0.264	0.252	0.267	0.289
144	0.2	0.196	0.212	0.234
145	0.258	0.255	0.269	0.29
146	0.203	0.204	0.222	0.244
147	0.229	0.232	0.249	0.268
148	0.322	0.317	0.335	0.364
149	0.243	0.249	0.267	0.29
150	0.201	0.211	0.233	0.255
151	0.266	0.263	0.282	0.304
152	0.231	0.25	0.276	0.297
153	0.691	0.644	0.661	0.711
153	0.434	0.408	0.428	0.467
154	0.23	0.242	0.264	0.282
155	0.252	0.26	0.282	0.305
156	0.257	0.261	0.278	0.295
157	0.203	0.218	0.242	0.26
158	0.248	0.251	0.272	0.295
159	0.204	0.219	0.245	0.265
160	0.318	0.299	0.311	0.333
160	0.229	0.226	0.245	0.268
161	0.248	0.255	0.276	0.296
162	0.432	0.417	0.434	0.474
163	0.231	0.241	0.26	0.279
164	0.235	0.234	0.251	0.272
165	0.233	0.237	0.258	0.28
166	0.634	0.602	0.62	0.66
167	0.246	0.241	0.259	0.279
168	0.246	0.255	0.279	0.298
169	0.433	0.396	0.407	0.441
169	0.347	0.321	0.335	0.365
170	0.225	0.238	0.26	0.278
171	0.184	0.193	0.212	0.23
172	0.245	0.249	0.265	0.284
173	0.204	0.216	0.239	0.256
174	0.268	0.263	0.277	0.296
175	0.246	0.254	0.275	0.292
176	0.663	0.623	0.637	0.689
177	0.387	0.368	0.377	0.394
178	0.565	0.533	0.55	0.588
179	0.59	0.572	0.588	0.626
180	0.22	0.222	0.239	0.255
181	0.741	0.708	0.716	0.758
182	0.19	0.2	0.221	0.235
183	0.258	0.249	0.262	0.281
184	0.201	0.213	0.235	0.25
185	0.388	0.349	0.354	0.375
185	0.349	0.324	0.338	0.363
186	0.263	0.263	0.277	0.292
187	0.199	0.206	0.223	0.24
188	0.719	0.687	0.69	0.723
189	0.353	0.341	0.353	0.374
190	0.249	0.249	0.263	0.278
191	0.198	0.21	0.23	0.245
192	0.294	0.278	0.291	0.312
192	0.185	0.185	0.202	0.221
193	0.211	0.222	0.243	0.259
194	0.182	0.191	0.212	0.229
195	0.23	0.242	0.262	0.279
196	0.183	0.196	0.217	0.234
197	0.242	0.249	0.265	0.282
198	0.201	0.214	0.234	0.25
199	0.285	0.275	0.285	0.301
200	0.689	0.664	0.677	0.722
201	0.328	0.304	0.315	0.34
202	0.386	0.368	0.373	0.396
203	0.187	0.195	0.212	0.227
204	0.238	0.245	0.26	0.274
205	0.189	0.201	0.22	0.237
206	0.263	0.263	0.275	0.293
207	0.193	0.203	0.223	0.237
208	0.27	0.257	0.268	0.284
208	0.203	0.201	0.215	0.234
209	0.215	0.225	0.244	0.259
210	0.211	0.217	0.234	0.25
211	0.239	0.249	0.264	0.28
212	0.217	0.229	0.247	0.263
213	0.249	0.25	0.264	0.279
214	0.287	0.282	0.293	0.309
215	0.264	0.257	0.269	0.284
216	0.225	0.235	0.255	0.273
217	0.392	0.356	0.361	0.383
217	0.197	0.2	0.214	0.231
218	0.224	0.234	0.253	0.268
219	0.198	0.206	0.223	0.24
220	0.24	0.247	0.266	0.283
221	0.191	0.202	0.221	0.237
222	0.446	0.43	0.441	0.479
223	0.251	0.254	0.272	0.288
224	0.264	0.249	0.265	0.285
224	0.194	0.191	0.205	0.225
225	0.207	0.216	0.234	0.251
226	0.185	0.189	0.207	0.226
227	0.225	0.233	0.25	0.268
228	0.189	0.197	0.216	0.233
229	0.287	0.298	0.319	0.342
230	0.269	0.292	0.314	0.335
231	0.778	0.726	0.729	0.773
232	0.292	0.302	0.319	0.337
233	0.424	0.392	0.402	0.434
233	0.362	0.342	0.357	0.389
234	0.211	0.214	0.231	0.248
235	0.183	0.186	0.203	0.221
236	0.204	0.193	0.199	0.207
237	0.183	0.192	0.212	0.231
238	0.256	0.249	0.262	0.279
239	0.187	0.197	0.219	0.237
240	0.561	0.515	0.522	0.561
241	0.205	0.214	0.233	0.25
242	0.189	0.19	0.207	0.225
243	0.225	0.234	0.251	0.269
244	0.185	0.192	0.213	0.231
245	0.245	0.246	0.265	0.285
246	0.188	0.197	0.218	0.235
247	0.417	0.392	0.398	0.426
248	0.241	0.236	0.247	0.258
249	0.313	0.281	0.285	0.299
249	0.165	0.149	0.152	0.158
250	0.238	0.249	0.27	0.291
251	0.196	0.2	0.216	0.232
252	0.241	0.247	0.266	0.285
253	0.357	0.34	0.353	0.375
254	0.258	0.254	0.268	0.285
255	0.215	0.22	0.24	0.258
256	0.392	0.354	0.358	0.38
257	0.5	0.479	0.49	0.522
258	0.267	0.252	0.266	0.287
259	0.227	0.235	0.254	0.274
260	0.204	0.209	0.227	0.246
261	0.254	0.252	0.267	0.285
262	0.198	0.207	0.228	0.246
263	0.272	0.261	0.274	0.293
264	0.231	0.233	0.248	0.264
265	0.32	0.289	0.297	0.314
265	0.246	0.235	0.251	0.269
266	0.22	0.227	0.246	0.264
267	0.281	0.279	0.296	0.316
268	0.286	0.286	0.296	0.312
269	0.246	0.244	0.26	0.282
270	0.289	0.279	0.288	0.304
271	0.227	0.234	0.251	0.267
272	0.354	0.317	0.319	0.337
273	0.763	0.732	0.747	0.799
274	0.217	0.213	0.227	0.246
275	0.238	0.241	0.256	0.274
276	0.262	0.25	0.262	0.28
277	0.249	0.246	0.261	0.281
278	0.199	0.203	0.221	0.24
279	0.438	0.401	0.407	0.433
280	0.21	0.214	0.232	0.25
281	0.326	0.29	0.297	0.315
281	0.243	0.225	0.236	0.257
282	0.304	0.313	0.332	0.362
283	0.485	0.453	0.46	0.496
284	0.244	0.245	0.262	0.282
285	0.212	0.214	0.231	0.251
286	0.272	0.263	0.278	0.298
287	0.21	0.215	0.234	0.253
288	0.272	0.241	0.246	0.259
288	0.29	0.253	0.26	0.284
289	0.33	0.317	0.326	0.347
290	0.243	0.229	0.239	0.259
291	0.238	0.237	0.251	0.27
292	0.224	0.217	0.232	0.251
293	0.254	0.252	0.267	0.288
294	0.213	0.216	0.234	0.255
295	0.284	0.266	0.28	0.3
296	0.205	0.212	0.231	0.251
297	0.348	0.308	0.315	0.336
297	0.284	0.252	0.261	0.282
298	0.22	0.225	0.242	0.262
300	0.262	0.26	0.276	0.296
301	0.244	0.245	0.264	0.288
302	0.311	0.293	0.304	0.324
303	0.274	0.265	0.279	0.299
304	0.48	0.424	0.43	0.465
304	0.657	0.591	0.609	0.675
305	0.212	0.21	0.225	0.242
306	0.244	0.215	0.225	0.244
307	0.228	0.225	0.238	0.253
308	0.221	0.205	0.219	0.237
309	0.264	0.253	0.265	0.285
310	0.212	0.205	0.219	0.236
311	0.289	0.263	0.273	0.294
312	0.208	0.207	0.222	0.237
313	0.395	0.341	0.343	0.362
313	0.342	0.293	0.3	0.324
314	0.23	0.223	0.236	0.252
315	0.287	0.26	0.271	0.294
316	0.256	0.247	0.257	0.275
317	0.226	0.214	0.228	0.247
318	0.363	0.314	0.308	0.325
319	0.204	0.2	0.216	0.235
320	0.373	0.308	0.303	0.315
320	0.582	0.519	0.538	0.598
321	0.213	0.211	0.226	0.245
322	0.257	0.213	0.221	0.24
323	0.24	0.229	0.241	0.259
324	0.37	0.33	0.343	0.374
325	0.27	0.247	0.258	0.281
326	0.222	0.203	0.215	0.235
327	0.307	0.266	0.274	0.3
328	0.207	0.199	0.215	0.233
329	0.383	0.327	0.331	0.357
329	0.316	0.255	0.253	0.267
330	0.56	0.518	0.527	0.568
331	0.258	0.226	0.235	0.255
332	0.415	0.383	0.388	0.415
333	0.536	0.48	0.491	0.532
334	0.511	0.474	0.485	0.524
335	0.328	0.314	0.333	0.361
335	0.421	0.404	0.423	0.457
336	0.641	0.568	0.579	0.636
336	0.737	0.656	0.683	0.762
337	0.257	0.247	0.261	0.283
338	0.339	0.29	0.3	0.326
339	0.319	0.288	0.288	0.305
340	0.249	0.219	0.23	0.249
341	0.302	0.276	0.284	0.305
342	0.602	0.548	0.564	0.606
343	0.364	0.3	0.295	0.309
344	0.51	0.477	0.495	0.548
345	0.741	0.619	0.614	0.673
345	0.785	0.685	0.715	0.817
346	0.279	0.261	0.272	0.295
347	0.583	0.517	0.538	0.609
348	0.512	0.45	0.45	0.482
349	0.348	0.313	0.326	0.355
350	0.379	0.333	0.337	0.362
351	0.28	0.25	0.258	0.276
351	0.372	0.332	0.341	0.363
352	0.384	0.322	0.323	0.347
352	0.515	0.418	0.428	0.48
353	0.27	0.253	0.266	0.29
354	0.315	0.251	0.255	0.275
355	0.266	0.243	0.253	0.271
356	0.256	0.213	0.217	0.232
357	0.32	0.285	0.292	0.318
358	0.244	0.219	0.232	0.251
359	0.425	0.355	0.35	0.373
360	0.213	0.198	0.211	0.232
361	0.426	0.344	0.338	0.366
361	0.304	0.233	0.235	0.25
362	0.226	0.214	0.225	0.243
363	0.254	0.212	0.221	0.238
364	0.254	0.235	0.243	0.261
365	0.218	0.199	0.211	0.228
